Timestamp,1_hr_PC,2_hr_PC,6_hr_PC,12_hr_PC,24_hr_PC
2017-01-06 17:00,-3.410182517,-2.462667016,-2.223604925,-9.248100603,-1.102523797
2017-01-06 18:00,0.980968311,0.126576556,1.046516884,-3.757741513,1.622892274
2017-01-06 19:00,-0.846091861,0.665905632,-1.736950488,-5.654042439,0.393947533
2017-01-06 20:00,1.524899544,0.215585354,-3.619802248,-7.167366473,1.654702244
2017-01-06 21:00,-1.289648348,-0.418023947,-6.972995208,-0.2179061,-0.186776657
2017-01-06 22:00,0.883012153,0.7016793,-4.734927411,-0.32324552,1.754761395
2017-01-06 23:00,-0.179745677,-1.977202443,-7.184244901,-1.836531913,1.483739157
2017-01-07 00:00,-1.800693435,-4.497259814,-4.754501734,-0.591656414,0.814226597
2017-01-07 01:00,-2.746013667,-4.698177677,-3.986332574,0.268792711,3.187927107
2017-01-07 02:00,-2.007284311,-0.943915493,-3.680801977,5.029921887,8.912154961
2017-01-07 03:00,1.085150881,-0.644158948,7.261428145,6.601732895,11.40603526
2017-01-07 04:00,-1.710745658,0.680987905,4.630954211,6.404360214,12.07689488
2017-01-07 05:00,2.433362202,1.400115473,5.761643572,8.97565435,13.57294072
2017-01-07 06:00,-1.00870137,-3.420660177,4.370647847,5.590718538,11.30591012
2017-01-07 07:00,-2.43653618,6.466192171,4.431791222,6.410438909,10.3143535
2017-01-07 08:00,9.125063833,7.604017217,9.043600905,9.503197724,13.83289157
2017-01-07 09:00,-1.393856336,-2.033403528,-0.61503493,0.031197424,4.398836782
2017-01-07 10:00,-0.648587571,0.430508475,1.694915254,2.084745763,5.976271186
2017-01-07 11:00,1.086140618,0.125105202,3.038919091,3.382389737,4.075017628
2017-01-07 12:00,-0.950709375,0.903455182,1.168978747,1.414250515,3.384300357
2017-01-07 13:00,1.87196147,1.321050479,1.894679449,2.91130901,5.35689945
2017-01-07 14:00,-0.540787654,0.352348245,0.421479863,3.696311494,3.473306275
2017-01-07 15:00,0.89799213,1.568403233,0.650231505,4.506776982,2.983217301
2017-01-07 16:00,0.664444444,-0.088888889,0.383333333,5.331111111,0.854444444
2017-01-07 17:00,-0.748360891,-0.98677675,0.333340692,4.218636173,0.885229255
2017-01-07 18:00,-0.240213523,0.157918149,0.242437722,5.412588968,1.652580071
2017-01-07 19:00,0.399090342,0.083608312,0.997725854,3.668732721,1.856104522
2017-01-07 20:00,-0.314227976,0.314227976,3.261086807,3.953942839,1.92867136
2017-01-07 21:00,0.630436962,1.248621615,3.831631005,4.366277192,2.449347843
2017-01-07 22:00,0.614311805,-0.2291217,4.928883724,3.812053794,1.830759865
2017-01-07 23:00,-0.838283828,-0.331133113,3.872387239,0.669966997,1.576457646
2017-01-08 00:00,0.511438017,3.174022055,5.157647163,1.942576938,0.291774834
2017-01-08 01:00,2.649035861,2.891864149,2.644620802,2.376405921,-1.639090939
2017-01-08 02:00,0.236561683,1.934429402,0.670974957,-0.215056076,-3.333369176
2017-01-08 03:00,1.693860694,1.28836396,0.514916487,-1.457857304,-3.577596842
2017-01-08 04:00,-0.39874259,-0.01160362,-1.064368447,-4.250089664,-5.175214667
2017-01-08 05:00,0.388688837,-1.50921415,-3.083033256,-3.198474899,-4.573183648
